location,query,imp_lat,imp_lng
029XX Saint Claude Ave,"2900 Saint Claude Ave, New Orleans, LA",29.968138,-90.046953
010XX Belleville St,"1000 Belleville St, New Orleans, LA",29.945374,-90.048287
005XX Frenchmen St,"500 Frenchmen St, New Orleans, LA",29.9626459,-90.0578707
052XX Wickfield Dr,"5200 Wickfield Dr, New Orleans, LA",30.0107893,-90.0679959
011XX Bourbon St,"1100 Bourbon St, New Orleans, LA",29.9618639,-90.0626507
008XX Olympia Cir,"800 Olympia Cir, New Orleans, LA",29.9483099,-90.0273442
066XX Franklin Ave,"6600 Franklin Ave, New Orleans, LA",30.0281717,-90.0540301
023XX 3rd St,"2300 3rd St, New Orleans, LA",29.9107129,-89.9721216
034XX Paris Ave,"3400 Paris Ave, New Orleans, LA",29.9920623,-90.0735571
035XX Saint Charles Ave,"3500 Saint Charles Ave, New Orleans, LA",29.9274013,-90.0928603
022XX Saint Claude Ave,"2200 Saint Claude Ave, New Orleans, LA",29.9684216,-90.056406
014XX Congress St,"1400 Congress St, New Orleans, LA",29.969547,-90.037955
007XX Royal St,"700 Royal St, New Orleans, LA",29.9580634,-90.0646432
026XX Felicity St,"2600 Felicity St, New Orleans, LA",29.944235,-90.086617
085XX Jeannette St,"8500 Jeannette St, New Orleans, LA",29.952239,-90.131054
019XX 4th St,"1900 4th St, New Orleans, LA",,
034XX Memorial Park Dr,"3400 Memorial Park Dr, New Orleans, LA",29.918531,-90.02034
005XX O'Bannon St,"500 O'Bannon St, New Orleans, LA",29.9490982,-90.0341682
003XX S Rocheblave St,"300 S Rocheblave St, New Orleans, LA",29.962003,-90.08644
027XX S Robertson St,"2700 S Robertson St, New Orleans, LA",29.9394788,-90.091695
010XX Clouet St,"1000 Clouet St, New Orleans, LA",29.9665383,-90.0447537
021XX Louisiana Ave,"2100 Louisiana Ave, New Orleans, LA",29.9328394,-90.0939417
088XX Jeannette St,"8800 Jeannette St, New Orleans, LA",29.9541749,-90.1335011
003XX S Scott St,"300 S Scott St, New Orleans, LA",29.971256,-90.10009
010XX Toulouse St,"1000 Toulouse St, New Orleans, LA",29.95903,-90.068314
021XX Broadway St,"2100 Broadway St, New Orleans, LA",29.949571,-90.11731
005XX Saint Maurice Ave,"500 Saint Maurice Ave, New Orleans, LA",29.9542885,-90.013085
019XX Burgundy St,"1900 Burgundy St, New Orleans, LA",29.966214,-90.0601082
033XX 2nd St,"3300 2nd St, New Orleans, LA",,
026XX Chippewa St,"2600 Chippewa St, New Orleans, LA",29.9235553,-90.0783009
001XX Pinewood Ct,"100 Pinewood Ct, New Orleans, LA",29.9323745,-90.0228456
007XX S Dupre St,"700 S Dupre St, New Orleans, LA",29.961774,-90.09429
036XX 4th St,"3600 4th St, New Orleans, LA",,
135XX Dwyer Blvd,"13500 Dwyer Blvd, New Orleans, LA",30.0394908,-89.9196076
007XX Saint Louis St,"700 Saint Louis St, New Orleans, LA",29.956418,-90.066298
044XX Washington Ave,"4400 Washington Ave, New Orleans, LA",29.955581,-90.1037233
032XX D'Hemecourt St,"3200 D'Hemecourt St, New Orleans, LA",29.964396,-90.096016
007XX Iberville St,"700 Iberville St, New Orleans, LA",29.954064,-90.068344
052XX Elysian Fields Ave,"5200 Elysian Fields Ave, New Orleans, LA",30.0114251,-90.0606293
003XX N Bernadotte St,"300 N Bernadotte St, New Orleans, LA",29.981215,-90.1059974
016XX Mandeville St,"1600 Mandeville St, New Orleans, LA",29.973874,-90.05489
002XX S Broad St,"200 S Broad St, New Orleans, LA",29.9643115,-90.0881523
007XX Place Jean Paul Deux,"700 Place Jean Paul Deux, New Orleans, LA",,
115XX Chef Menteur Hwy,"11500 Chef Menteur Hwy, New Orleans, LA",30.0229112,-89.9515427
021XX N Villere St,"2100 N Villere St, New Orleans, LA",29.971439,-90.058217
056XX Freret St,"5600 Freret St, New Orleans, LA",29.935577,-90.1134
043XX Almonaster Ave,"4300 Almonaster Ave, New Orleans, LA",29.9865677,-90.0442962
015XX Freret St,"1500 Freret St, New Orleans, LA",29.943825,-90.084386
006XX Iberville St,"600 Iberville St, New Orleans, LA",29.953466,-90.067465
063XX West End Blvd,"6300 West End Blvd, New Orleans, LA",30.0228939,-90.1128429
055XX Crowder Blvd,"5500 Crowder Blvd, New Orleans, LA",30.02716,-89.992189
074XX Finchley Rd,"7400 Finchley Rd, New Orleans, LA",30.0466672,-89.9694633
032XX Saint Claude Ave,"3200 Saint Claude Ave, New Orleans, LA",29.9670144,-90.0423421
032XX 2nd St,"3200 2nd St, New Orleans, LA",,
016XX Simon Bolivar Ave,"1600 Simon Bolivar Ave, New Orleans, LA",29.9416905,-90.082195
084XX S Claiborne Ave,"8400 S Claiborne Ave, New Orleans, LA",29.957977,-90.123419
129XX Chef Menteur Hwy,"12900 Chef Menteur Hwy, New Orleans, LA",30.0287198,-89.9340724
006XX Canal,"600 Canal, New Orleans, LA",29.9524562,-90.0685016
005XX Marigny St,"500 Marigny St, New Orleans, LA",29.962821,-90.055176
039XX Buchanan St,"3900 Buchanan St, New Orleans, LA",29.996742,-90.080754
013XX Gravier St,"1300 Gravier St, New Orleans, LA",29.953737,-90.0760887
092XX Chef Menteur Hwy,"9200 Chef Menteur Hwy, New Orleans, LA",30.0154314,-89.9786073
029XX Bienville St,"2900 Bienville St, New Orleans, LA",29.968813,-90.088298
046XX Coronado Dr,"4600 Coronado Dr, New Orleans, LA",,
056XX France Rd,"5600 France Rd, New Orleans, LA",30.0296044,-90.0371952
018XX S Robertson St,"1800 S Robertson St, New Orleans, LA",29.943458,-90.085781
037XX Gentilly Blvd,"3700 Gentilly Blvd, New Orleans, LA",30.002788,-90.049986
037XX Desire Pkwy,"3700 Desire Pkwy, New Orleans, LA",29.9972212,-90.0328674
004XX N Peters Saint,"400 N Peters Saint, New Orleans, LA",,
045XX Flake Ave,"4500 Flake Ave, New Orleans, LA",30.016143,-89.989148
013XX S Telemachus St,"1300 S Telemachus St, New Orleans, LA",29.958608,-90.107042
028XX Banks St,"2800 Banks St, New Orleans, LA",29.9638168,-90.0913871
047XX Marigny St,"4700 Marigny St, New Orleans, LA",30.0066023,-90.058396
008XX Saint Mary St,"800 Saint Mary St, New Orleans, LA",29.929374,-90.0717484
040XX Behrman Pl,"4000 Behrman Pl, New Orleans, LA",29.918191,-90.0172815
022XX N Claiborne Ave,"2200 N Claiborne Ave, New Orleans, LA",29.973038,-90.05691
042XX Downman Rd,"4200 Downman Rd, New Orleans, LA",30.013167,-90.021291
046XX Eastern St,"4600 Eastern St, New Orleans, LA",30.005557,-90.046754
023XX Prentiss Ave,"2300 Prentiss Ave, New Orleans, LA",30.016725,-90.058063
019XX N Dorgenois St,"1900 N Dorgenois St, New Orleans, LA",29.982026,-90.068591
109XX Harrow Rd,"10900 Harrow Rd, New Orleans, LA",,
096XX Chef Menteur Hwy,"9600 Chef Menteur Hwy, New Orleans, LA",30.0075643,-90.0298731
130XX Dwyer Blvd,"13000 Dwyer Blvd, New Orleans, LA",30.0394908,-89.9196076
069XX Orleans Ave,"6900 Orleans Ave, New Orleans, LA",30.015245,-90.09919
055XX Wingate Dr,"5500 Wingate Dr, New Orleans, LA",30.014282,-90.067784
108XX Chef Menteur Hwy,"10800 Chef Menteur Hwy, New Orleans, LA",30.0205527,-89.9604851
074XX Dogwood Dr,"7400 Dogwood Dr, New Orleans, LA",30.0340481,-90.0039259
037XX General De Gaulle Dr,"3700 General De Gaulle Dr, New Orleans, LA",29.9248853,-90.0205109
066XX E Hermes St,"6600 E Hermes St, New Orleans, LA",30.0211766,-90.0155121
016XX Kabel Dr,"1600 Kabel Dr, New Orleans, LA",29.9287079,-90.0073348
028XX 4th St,"2800 4th St, New Orleans, LA",,
008XX Franklin Ave,"800 Franklin Ave, New Orleans, LA",29.966078,-90.051125
080XX Pompano St,"8000 Pompano St, New Orleans, LA",30.0379526,-90.0082358
093XX Apricot St,"9300 Apricot St, New Orleans, LA",29.966938,-90.127466
004XX W Harrison Ave,"400 W Harrison Ave, New Orleans, LA",30.0057547,-90.1201876
037XX Clematis St,"3700 Clematis St, New Orleans, LA",29.9966766,-90.0533885
072XX General Haig St,"7200 General Haig St, New Orleans, LA",30.019143,-90.099844
029XX Oliver White Ave,"2900 Oliver White Ave, New Orleans, LA",29.986516,-90.03466
037XX Timber Bluff Ln,"3700 Timber Bluff Ln, New Orleans, LA",29.8977874,-89.9976622
001XX City Park Ave,"100 City Park Ave, New Orleans, LA",29.981118,-90.113188
008XX Chartres St,"800 Chartres St, New Orleans, LA",29.95828,-90.062876
054XX Chef Menteur Hwy,"5400 Chef Menteur Hwy, New Orleans, LA",30.0087528,-90.0257801
008XX Solomon Pl,"800 Solomon Pl, New Orleans, LA",29.9804266,-90.0961847
044XX S Claiborne Ave,"4400 S Claiborne Ave, New Orleans, LA",29.9397361,-90.103838
054XX Crowder Blvd,"5400 Crowder Blvd, New Orleans, LA",30.0256311,-89.990487
090XX Hickory St,"9000 Hickory St, New Orleans, LA",29.957645,-90.132852
073XX Lakeshore Dr,"7300 Lakeshore Dr, New Orleans, LA",30.022912,-90.1137114
079XX Bullard Ave,"7900 Bullard Ave, New Orleans, LA",30.0461529,-89.9612531
019XX Holiday Dr,"1900 Holiday Dr, New Orleans, LA",29.9342778,-90.0128392
014XX Behrman Ave,"1400 Behrman Ave, New Orleans, LA",29.9377458,-90.0371762
012XX N Peters St,"1200 N Peters St, New Orleans, LA",29.960381,-90.0586092
071XX E Renaissance Ct,"7100 E Renaissance Ct, New Orleans, LA",30.054064,-89.953644
034XX Humanity St,"3400 Humanity St, New Orleans, LA",29.9902393,-90.0333265
051XX Baccich St,"5100 Baccich St, New Orleans, LA",30.0107804,-90.0481986
045XX Read Blvd,"4500 Read Blvd, New Orleans, LA",30.018986,-89.968257
020XX S Claiborne Ave,"2000 S Claiborne Ave, New Orleans, LA",29.9456165,-90.088672
007XX S Broad St,"700 S Broad St, New Orleans, LA",29.9588957,-90.0933683
XX Dreyfous Dr,"XX Dreyfous Dr, New Orleans, LA",29.9850298,-90.0928891
002XX N Carrollton Ave,"200 N Carrollton Ave, New Orleans, LA",29.9752521,-90.0992437
023XX Saint Charles Ave,"2300 Saint Charles Ave, New Orleans, LA",29.9333,-90.081561
007XX Orleans Ave,"700 Orleans Ave, New Orleans, LA",29.9584086,-90.0647603
051XX Saint Claude Ave,"5100 Saint Claude Ave, New Orleans, LA",29.962346,-90.021293
024XX Piety St,"2400 Piety St, New Orleans, LA",29.980562,-90.037609
009XX Barracks St,"900 Barracks St, New Orleans, LA",29.96402,-90.062418
007XX Baronne St,"700 Baronne St, New Orleans, LA",29.9477904,-90.0736352
015XX Louisa St,"1500 Louisa St, New Orleans, LA",29.971406,-90.041294
041XX Carondelet St,"4100 Carondelet St, New Orleans, LA",29.9276612,-90.0988705
012XX Franklin Ave,"1200 Franklin Ave, New Orleans, LA",29.9700715,-90.0502953
063XX Kuebel Dr,"6300 Kuebel Dr, New Orleans, LA",,
016XX Elysian Fields Ave,"1600 Elysian Fields Ave, New Orleans, LA",29.973723,-90.057451
041XX General De Gaulle Dr,"4100 General De Gaulle Dr, New Orleans, LA",29.9211848,-90.0128937
037XX Cadillac St,"3700 Cadillac St, New Orleans, LA",,
021XX Jefferson Ave,"2100 Jefferson Ave, New Orleans, LA",29.9335163,-90.1119409
045XX N Rampart St,"4500 N Rampart St, New Orleans, LA",29.9631329,-90.0309448
006XX Toulouse St,"600 Toulouse St, New Orleans, LA",29.956632,-90.064719
021XX Marengo St,"2100 Marengo St, New Orleans, LA",29.9317695,-90.0993181
045XX Old Gentilly Rd,"4500 Old Gentilly Rd, New Orleans, LA",30.0029407,-90.0372898
035XX Monroe St,"3500 Monroe St, New Orleans, LA",29.9681399,-90.1170859
032XX Saint Thomas St,"3200 Saint Thomas St, New Orleans, LA",29.9192734,-90.0840127
001XX N Rampart St,"100 N Rampart St, New Orleans, LA",29.955767,-90.072439
067XX Chef Menteur Hwy,"6700 Chef Menteur Hwy, New Orleans, LA",30.010908,-90.010515
042XX Erato St,"4200 Erato St, New Orleans, LA",29.9552451,-90.1010219
087XX Chef Menteur Hwy,"8700 Chef Menteur Hwy, New Orleans, LA",30.0146002,-89.9841771
012XX Canal St,"1200 Canal St, New Orleans, LA",29.9560038,-90.0739853
005XX Read Blvd,"500 Read Blvd, New Orleans, LA",30.034015,-89.973746
014XX Lesseps St,"1400 Lesseps St, New Orleans, LA",29.968138,-90.031714
101XX Plainfield Dr,"10100 Plainfield Dr, New Orleans, LA",30.039843,-89.977037
036XX General De Gaulle Dr,"3600 General De Gaulle Dr, New Orleans, LA",29.925691,-90.022061
078XX Read Blvd,"7800 Read Blvd, New Orleans, LA",30.0466891,-89.9827797
020XX Earhart Blvd,"2000 Earhart Blvd, New Orleans, LA",29.9669085,-90.1272812
051XX Metropolitan Dr,"5100 Metropolitan Dr, New Orleans, LA",30.011515,-90.039283
010XX Gravier St,"1000 Gravier St, New Orleans, LA",29.952834,-90.073713
048XX Tchoupitoulas St,"4800 Tchoupitoulas St, New Orleans, LA",29.9168321,-90.1043291
066XX Dwyer Rd,"6600 Dwyer Rd, New Orleans, LA",30.0205813,-90.0134058
XX Poydras St,"XX Poydras St, New Orleans, LA",29.9551934,-90.0858723
069XX Bunker Hill Rd,"6900 Bunker Hill Rd, New Orleans, LA",30.032745,-89.989195
039XX N Derbigny St,"3900 N Derbigny St, New Orleans, LA",29.971856,-90.034423
017XX S Jefferson Davis Pkwy,"1700 S Jefferson Davis Pkwy, New Orleans, LA",,
045XX Macarthur Blvd,"4500 Macarthur Blvd, New Orleans, LA",29.9242149,-90.0093608
064XX Saint Bernard Ave,"6400 Saint Bernard Ave, New Orleans, LA",29.9783021,-90.0687752
057XX Morrison Rd,"5700 Morrison Rd, New Orleans, LA",30.024865,-90.02953
005XX Crowder Blvd,"500 Crowder Blvd, New Orleans, LA",30.0149478,-89.9882283
018XX Magnolia St,"1800 Magnolia St, New Orleans, LA",29.944057,-90.086447
006XX N Broad St,"600 N Broad St, New Orleans, LA",29.969216,-90.083954
002XX Carondelet St,"200 Carondelet St, New Orleans, LA",29.9524243,-90.0707727
037XX Clio St,"3700 Clio St, New Orleans, LA",29.9556582,-90.0993551
015XX N Prieur St,"1500 N Prieur St, New Orleans, LA",29.9729064,-90.069667
005XX S Jefferson Davis Pkwy,"500 S Jefferson Davis Pkwy, New Orleans, LA",,
057XX Pasteur Blvd,"5700 Pasteur Blvd, New Orleans, LA",30.016773,-90.063251
045XX Francisco Verrett Dr,"4500 Francisco Verrett Dr, New Orleans, LA",30.0153917,-89.9952594
051XX General De Gaulle Dr,"5100 General De Gaulle Dr, New Orleans, LA",29.9155242,-90.0068077
130XX Patterson Rd,"13000 Patterson Rd, New Orleans, LA",29.894813,-89.9121788
057XX Pauline Dr,"5700 Pauline Dr, New Orleans, LA",30.0197021,-90.0346364
028XX Dryades St,"2800 Dryades St, New Orleans, LA",29.933125,-90.088265
007XX Hendee St,"700 Hendee St, New Orleans, LA",29.948034,-90.038528
050XX Camp St,"5000 Camp St, New Orleans, LA",29.921245,-90.109206
051XX Tullis Dr,"5100 Tullis Dr, New Orleans, LA",29.9056831,-89.9902343
018XX S Liberty St,"1800 S Liberty St, New Orleans, LA",29.941378,-90.083458
034XX 3rd St,"3400 3rd St, New Orleans, LA",29.9107129,-89.9721216
003XX Loyola Ave,"300 Loyola Ave, New Orleans, LA",29.953279,-90.0750378
067XX Tara Ln,"6700 Tara Ln, New Orleans, LA",30.0289443,-89.9846259
022XX Lakeshore Dr,"2200 Lakeshore Dr, New Orleans, LA",30.0236515,-90.1134393
006XX Chef Menteur Hwy,"600 Chef Menteur Hwy, New Orleans, LA",30.0076819,-90.0299159
052XX Spain St,"5200 Spain St, New Orleans, LA",30.012041,-90.056851
006XX Decatur St,"600 Decatur St, New Orleans, LA",29.9559171,-90.0630927
XX Canal St,"XX Canal St, New Orleans, LA",29.95603,-90.07349
022XX Bienville St,"2200 Bienville St, New Orleans, LA",29.96384,-90.081028
012XX Mandeville St,"1200 Mandeville St, New Orleans, LA",29.9697975,-90.0546712
004XX Burgundy St,"400 Burgundy St, New Orleans, LA",29.9575253,-90.0693741
009XX Poeyfarre St,"900 Poeyfarre St, New Orleans, LA",29.941359,-90.067874
001XX Baronne St,"100 Baronne St, New Orleans, LA",29.954156,-90.070994
066XX Argonne Blvd,"6600 Argonne Blvd, New Orleans, LA",30.010078,-90.102226
025XX N Rampart St,"2500 N Rampart St, New Orleans, LA",29.9676634,-90.0519113
017XX Arts St,"1700 Arts St, New Orleans, LA",29.975175,-90.050467
003XX N Rampart St,"300 N Rampart St, New Orleans, LA",29.957373,-90.071027
052XX Tchoupitoulas St,"5200 Tchoupitoulas St, New Orleans, LA",29.916434,-90.111327
024XX Elysian Fields Ave,"2400 Elysian Fields Ave, New Orleans, LA",29.9825145,-90.0582194
117XX Morrison Rd,"11700 Morrison Rd, New Orleans, LA",30.05012,-89.966663
025XX Burdette St,"2500 Burdette St, New Orleans, LA",29.954858,-90.117167
003XX Basin St,"300 Basin St, New Orleans, LA",29.957765,-90.071613
063XX Canal Blvd,"6300 Canal Blvd, New Orleans, LA",30.0050054,-90.1085099
039XX I-10 E,"3900 I-10 E, New Orleans, LA",30.0414997,-89.9688243
008XX N Broad St,"800 N Broad St, New Orleans, LA",29.9713123,-90.0821005
080XX Bass St,"8000 Bass St, New Orleans, LA",30.0720865,-89.9467955
029XX Kabel Dr,"2900 Kabel Dr, New Orleans, LA",29.9247522,-90.0075553
139XX Wales St,"13900 Wales St, New Orleans, LA",30.0664184,-89.9515484
042XX S Johnson St,"4200 S Johnson St, New Orleans, LA",29.9439795,-90.1015974
022XX Saint Thomas St,"2200 Saint Thomas St, New Orleans, LA",29.925438,-90.07339
001XX Carondelet St,"100 Carondelet St, New Orleans, LA",29.953538,-90.070035
101XX Dwyer Rd,"10100 Dwyer Rd, New Orleans, LA",30.0246704,-89.9845974
033XX Clematis St,"3300 Clematis St, New Orleans, LA",29.9928219,-90.0508323
034XX Dickens Dr,"3400 Dickens Dr, New Orleans, LA",29.9182247,-89.9837666
009XX Poydras St,"900 Poydras St, New Orleans, LA",29.9499715,-90.0732633
012XX Charbonnet St,"1200 Charbonnet St, New Orleans, LA",29.961798,-90.013685
033XX Urquhart St,"3300 Urquhart St, New Orleans, LA",29.968885,-90.040885
032XX Gentilly Blvd,"3200 Gentilly Blvd, New Orleans, LA",30.000176,-90.058329
026XX Joliet St,"2600 Joliet St, New Orleans, LA",29.960381,-90.122298
019XX France St,"1900 France St, New Orleans, LA",29.973553,-90.031147
005XX Camp St,"500 Camp St, New Orleans, LA",29.9487636,-90.0693385
020XX Caton St,"2000 Caton St, New Orleans, LA",29.998678,-90.062297
019XX Saint Claude Ave,"1900 Saint Claude Ave, New Orleans, LA",29.968098,-90.060221
005XX Saint Louis St,"500 Saint Louis St, New Orleans, LA",29.955226,-90.0645026
017XX Desire St,"1700 Desire St, New Orleans, LA",29.973046,-90.03873
020XX Lakeshore Dr,"2000 Lakeshore Dr, New Orleans, LA",30.0285648,-90.0658687
008XX Adele St,"800 Adele St, New Orleans, LA",29.9282135,-90.0733094
057XX Crowder Blvd,"5700 Crowder Blvd, New Orleans, LA",30.0283017,-89.9943068
004XX N Broad St,"400 N Broad St, New Orleans, LA",29.9680884,-90.0847336
070XX Crowder Blvd,"7000 Crowder Blvd, New Orleans, LA",30.031246,-89.99456
014XX Teche St,"1400 Teche St, New Orleans, LA",29.9411006,-90.0517347
063XX Elysian Fields,"6300 Elysian Fields, New Orleans, LA",30.023484,-90.0618355
021XX St Ann St,"2100 St Ann St, New Orleans, LA",29.967228,-90.076447
015XX St Charles Ave,"1500 St Charles Ave, New Orleans, LA",29.938856,-90.075404
093XX Airline Hwy,"9300 Airline Hwy, New Orleans, LA",,
045XX Press Dr,"4500 Press Dr, New Orleans, LA",30.0056833,-90.0412897
015XX Basin St,"1500 Basin St, New Orleans, LA",29.9569268,-90.0728869
069XX Lake Kenilworth Dr,"6900 Lake Kenilworth Dr, New Orleans, LA",,
032XX Eagle St,"3200 Eagle St, New Orleans, LA",29.966604,-90.120184
043XX Woodland Dr,"4300 Woodland Dr, New Orleans, LA",29.9082596,-89.9927098
003XX S Broad St,"300 S Broad St, New Orleans, LA",29.963598,-90.0887728
014XX Columbus St,"1400 Columbus St, New Orleans, LA",29.969892,-90.065598
014XX Tulane Ave,"1400 Tulane Ave, New Orleans, LA",29.9553458,-90.0769572
019XX Saint Louis St,"1900 Saint Louis St, New Orleans, LA",29.963546,-90.076951
015XX Elysian Fields Ave,"1500 Elysian Fields Ave, New Orleans, LA",29.972678,-90.0574687
047XX Paris Ave,"4700 Paris Ave, New Orleans, LA",30.0062436,-90.0753762
008XX 4th St,"800 4th St, New Orleans, LA",,
036XX Plymouth Pl,"3600 Plymouth Pl, New Orleans, LA",29.9163387,-90.0012069
006XX N Rampart St,"600 N Rampart St, New Orleans, LA",29.9597,-90.068939
047XX Washington Ave,"4700 Washington Ave, New Orleans, LA",29.95924,-90.105043
005XX General Pershing St,"500 General Pershing St, New Orleans, LA",29.9174542,-90.1000045
052XX Constance St,"5200 Constance St, New Orleans, LA",29.9192051,-90.1111668
002XX Decatur St,"200 Decatur St, New Orleans, LA",29.9527595,-90.0660999
030XX Louisiana Avenue Pkwy,"3000 Louisiana Avenue Pkwy, New Orleans, LA",29.941275,-90.097726
033XX Louisa St,"3300 Louisa St, New Orleans, LA",29.991125,-90.035388
014XX Franklin Ave,"1400 Franklin Ave, New Orleans, LA",29.972167,-90.049496
039XX Downman Rd,"3900 Downman Rd, New Orleans, LA",30.009927,-90.020989
030XX Saint Ann St,"3000 Saint Ann St, New Orleans, LA",29.9733011,-90.0856582
051XX N Claiborne Ave,"5100 N Claiborne Ave, New Orleans, LA",29.967054,-90.019683
004XX Esplanade Ave,"400 Esplanade Ave, New Orleans, LA",29.9613787,-90.0577963
009XX N Claiborne Ave,"900 N Claiborne Ave, New Orleans, LA",29.96549,-90.071665
046XX Chef Menteur Hwy,"4600 Chef Menteur Hwy, New Orleans, LA",30.0050505,-90.0351877
007XX Lesseps St,"700 Lesseps St, New Orleans, LA",29.960983,-90.033861
023XX Canal St,"2300 Canal St, New Orleans, LA",29.962632,-90.083342
018XX Elysian Fields Ave,"1800 Elysian Fields Ave, New Orleans, LA",29.975755,-90.057604
022XX Saint Andrew St,"2200 Saint Andrew St, New Orleans, LA",29.940371,-90.083338
043XX Chef Menteur Hwy,"4300 Chef Menteur Hwy, New Orleans, LA",30.070509,-89.804994
011XX Louisa St,"1100 Louisa St, New Orleans, LA",29.967505,-90.042484
010XX Pelican Ave,"1000 Pelican Ave, New Orleans, LA",29.953219,-90.045701
035XX Martin Luther King Jr Blvd,"3500 Martin Luther King Jr Blvd, New Orleans, LA",29.948994,-90.093505
014XX N Robertson St,"1400 N Robertson St, New Orleans, LA",29.969663,-90.066728
010XX Loyola Ave,"1000 Loyola Ave, New Orleans, LA",29.9458852,-90.0774199
010XX City Park Ave,"1000 City Park Ave, New Orleans, LA",29.9832446,-90.0967437
013XX Terry St,"1300 Terry St, New Orleans, LA",29.9412336,-90.0191847
053XX Franklin Ave,"5300 Franklin Ave, New Orleans, LA",30.01239,-90.051142
039XX S Inwood Ave,"3900 S Inwood Ave, New Orleans, LA",,
015XX Delachaise St,"1500 Delachaise St, New Orleans, LA",29.926569,-90.092048
